839322421006053376,3653453173,denipop15,2017-03-08 03:50:33,RT @PatriotGeorgia: Catherine Herridge: Top Level Deep State Operatives Leaked Flynn Phone Call Transcripts  https://t.co/xLRzKtFedP,13
839322401653555200,71275340,jeaniegirldc,2017-03-08 03:50:29,RT @PrisonPlanet: Rand Paul: Public Will ‘Live in Fear’ After Vault 7 Leaks https://t.co/Q2VMYTlGHf #Vault7,1228
839322392660934656,784836293280698368,LoveAmerica333,2017-03-08 03:50:26,"RT @MikaelThalen: CIA Turned Samsung Smart TVs into Listening Devices, WikiLeaks Dump Reveals #Vault7 https://t.co/xwTgHP9OLD",423
839322383181885440,220824049,elitheaburger,2017-03-08 03:50:24,RT @infowars: Trump’s Bid To Save The Republic - https://t.co/u3aZZ2JuAR #usa #WakeUpAmerica,26
839322361191088128,3050068869,allisonpowers13,2017-03-08 03:50:19,RT @Zeke311: WikiLeaks' Vault 7 Release Confirms Infowars' Decades of Research   https://t.co/hQpOR4kPlG,9
839322338986450944,808029602337718272,brdlydnhmvns,2017-03-08 03:50:14,RT @PatriotGeorgia: Vault 7: CIA Can Stage Fake Russian Hacking to Undermine Trump  https://t.co/dBPphsOIaE,5
839322310167433216,710978453525413889,pacasandrs,2017-03-08 03:50:07,RT @Zeke311: Vault 7: CIA Can Stage Fake Russian Hacking to Undermine Trump  https://t.co/g1oiwbxvTU,20
839322281730011136,1075441380,stopthegraystat,2017-03-08 03:50:00,https://t.co/l3lGRS1iNG obama #barrydavis #frankmarshalldavis son is the Kremlin spy new  McCarthy hearing needed w… https://t.co/qhJgpvjeWU,0
839322273081339904,75940502,LolitaDickinson,2017-03-08 03:49:58,RT @PrisonPlanet: No compromise. No half-measures. No weakness. Support Rand Paul's efforts for a #FullRepeal https://t.co/OfELAxTFKw,1481
839322255167373312,455431886,Coopjg,2017-03-08 03:49:54,RT @PrisonPlanet: No compromise. No half-measures. No weakness. Support Rand Paul's efforts for a #FullRepeal https://t.co/OfELAxTFKw,1481
839322247277969408,2794422915,PNNpatriot,2017-03-08 03:49:52,It's working... https://t.co/0nnQIjvgo0,0
839322227279609858,35947289,cpmiv,2017-03-08 03:49:47,RT @PrisonPlanet: No compromise. No half-measures. No weakness. Support Rand Paul's efforts for a #FullRepeal https://t.co/OfELAxTFKw,1481
839322224595251201,827670053231407105,tmf1205,2017-03-08 03:49:46,RT @GAAnnieLonden: You Can Tell What Leftists Are Doing By What They Accuse Conservatives Of Doing https://t.co/0QHt6gPDmN via @realalexjon…,5
839322219947778048,1945668452,BeulahNix,2017-03-08 03:49:45,Breaking: US Military to Announce They are Loyal to Trump https://t.co/yBd5tg1N16 via @realalexjones,0
839322207444586496,796628275632177152,ETaff1,2017-03-08 03:49:42,RT @PrisonPlanet: Judge: Investigation Into Obama Spying on Trump Would Reveal Mass Surveillance of All Americans - https://t.co/cDPNYhdpMv…,1775
839322206370938884,2794422915,PNNpatriot,2017-03-08 03:49:42,Vault 7 reveals extent of surveillance... https://t.co/25WNOa0o9Z,0
839322181892988928,20567058,PeriwinkleDsgns,2017-03-08 03:49:36,RT @Cernovich: EVIDENCE INDICATES MICHAEL HASTINGS WAS ASSASSINATED  https://t.co/0dLkcxnoID  Check the date.  2013 https://t.co/O4qWbmLcXZ,368
839322135923417088,750868791752593408,qkode,2017-03-08 03:49:25,"RT @qkode: Al-Qaeda likes Steve Bannon so much, they put him on the cover of their official newspaper https://t.co/2VaXPTNCdo",2
839322135348850691,41375529,KevinJeromeKJ,2017-03-08 03:49:25,@PattyArquette @GOP @jasoninthehouse @DevinNunes @POTUS https://t.co/Ph3DDNMT3G Start the Investigation with Obama. #liberalblackeye,0
839322128067379201,1123712497,grichard737,2017-03-08 03:49:23,RT @LibertyNews1776: WHEN RUSSIANS ATTACK! #Vault7 - CIA can stage fake Russian hacking to undermine @POTUS. via @infowars. https://t.co/Eh…,212
839322107745984512,2246427212,Betramobet,2017-03-08 03:49:18,RT @infowars: Trump’s Bid To Save The Republic - https://t.co/u3aZZ2JuAR #usa #WakeUpAmerica,26
839322081003253760,3878936296,Cotton_jacket,2017-03-08 03:49:12,"RT @infowars: Hungarian PM: Migrants Are ""Trojan Wooden Horses"" for Terrorism - https://t.co/uFhFdEZgZ4 #border #migrantcrisis",84
839322074699091968,2246427212,Betramobet,2017-03-08 03:49:11,RT @RealAlexJones: Trump’s Bid To Save The Republic - https://t.co/XKDGTogEWW #usa #WakeUpAmerica,74
839322066184712200,837366507889905664,419Sadie,2017-03-08 03:49:09,RT @infowars: BREAKING: CIA Documents Admit They Spy On Everyone Related: https://t.co/vOrXr88kXH https://t.co/E4Ky3O5CLV,382
839322065106788352,711562741899616256,TemplarHusker,2017-03-08 03:49:08,RT @PrisonPlanet: No compromise. No half-measures. No weakness. Support Rand Paul's efforts for a #FullRepeal https://t.co/OfELAxTFKw,1481
839322045607522306,3165502039,dlbixler11,2017-03-08 03:49:04,RT @RealAlexJones: Rand Paul: Public Will ‘Live in Fear’ After #Vault7 Leaks - https://t.co/ePGgjXAeWq,301
839322023289622528,284653473,JandRHendricks,2017-03-08 03:48:58,RT @Cernovich: EVIDENCE INDICATES MICHAEL HASTINGS WAS ASSASSINATED  https://t.co/0dLkcxnoID  Check the date.  2013 https://t.co/O4qWbmLcXZ,368
839322017480466436,1898885750,JAR26march,2017-03-08 03:48:57,RT @LibertyNews1776: RAND PAUL: Public Will 'Live in Fear' After #Vault7 Leak. Via @infowars. #wikileaks #wiretap #infowars https://t.co/ZP…,87
839322011700760576,243383954,tyrnykillr,2017-03-08 03:48:56,RT @PrisonPlanet: No compromise. No half-measures. No weakness. Support Rand Paul's efforts for a #FullRepeal https://t.co/OfELAxTFKw,1481
839321999419785216,777899891007885312,Dasle1975,2017-03-08 03:48:53,RT @infowars: Liberal Snowflake Exorcism Caught On Tape - Full Video: https://t.co/R1swIzrSCu https://t.co/pYWukkSZER,135
839321987105304578,785876900530888705,milomorai33,2017-03-08 03:48:50,RT @Cernovich: EVIDENCE INDICATES MICHAEL HASTINGS WAS ASSASSINATED  https://t.co/0dLkcxnoID  Check the date.  2013 https://t.co/O4qWbmLcXZ,368
